id,text,entities
3527,"“Why were you expelled?” “It’s gettin’ late and we’ve got lots ter do tomorrow,” said Hagrid loudly. “Gotta get up ter town, get all yer books an’ that.” He took off his thick black coat and threw it to Harry.",[]
3612,"“Mmm,” said Harry, wishing he could say something a bit more interesting. “I say, look at that man!” said the boy suddenly, nodding toward the front window. Hagrid was standing there, grinning at Harry and pointing at two large ice creams to show he couldn’t come in.",[]
8719,"Harry and Hermione both made noises of protest, but Hagrid overrode them with a wave of one of his enormous hands. 'It's not the end o' the world, I'll be able ter help Dumbledore once I'm outta here, I can be useful ter the Order. An' you lot'll have Grubbly-Plank, yeh'll - yeh'll get through yer exams fine…""",[]
3721,"Harry didn’t think there was anything wrong with not being able to afford an owl. After all, he’d never had any money in his life until a month ago, and he told Ron so, all about having to wear Dudley’s old clothes and never getting proper birthday presents. This seemed to cheer Ron up.",[]
3535,"“Give him five Knuts,” said Hagrid sleepily. “Knuts?” “The little bronze ones.” Harry counted out five little bronze coins, and the owl held out his leg so Harry could put the money into a small leather pouch tied to it. Then he flew off through the open window.",[]
12554,"Harry turned away from the window and stared up into the rafters. The many perches were half-empty; every now and then, another owl would swoop in through one of the windows, returning from its night's hunting with a mouse in its beak.",[]
15894,"Ron pressed his ear to the cold barrier. “Can’t hear a thing,” he said tensely, “What’re we going to do? I don’t know how long it’ll take Mum and Dad to get back to us.” They looked around. People were still watching them, mainly because of Hedwig’s continuing screeches.",[]
15913,"“Not far,” said Ron, more to the car than to Harry, “not far now,” and he patted the dashboard nervously. When they flew back beneath the clouds a little while later, they had to squint through the darkness for a landmark they knew.",[]
6961,"'Last time, it was because he was pleased,' he said. 'Really pleased. He thought… something good was going to happen. And the night before we came back to Hogwarts…' he thought back to the moment when his scar had hurt so badly in his and Ron's bedroom in Grimmauld Place… 'he was furious",[]
14082,"Full of determination, the team started training sessions, three evenings a week. The weather was getting colder and wetter, the nights darker, but no amount of mud, wind or rain could tarnish Harry’s wonderful vision of finally winning the huge, silver Quidditch cup.",[]
6013,"Seamus did not answer immediately; he was making rather a meal of ensuring that his poster of the Kenmare Kestrels Quidditch team was quite straight. Then he said, with his back still turned to Harry, 'Me mam didn't want me to come back.'",[]
7153,"She rolled up the parchment and put it back into her handbag, still smiling. 'So… I really think I will have to ban these two from playing Quidditch ever again,' she said, looking from Harry to George and back again.",[]
9711,"Harry would normally have tried to persuade Hagrid out of this idea at once; the prospect of a second giant taking up residence in the Forest, possibly even wilder and more brutal than Grawp, was positively alarming, but somehow Harry could not muster the energy necessary to argue the point. He was starting to wish he was alone again, and with the idea of hastening his departure he took several large gulps of his dandelion juice, half-emptying his glass.",[]
13973,"Hagrid stopped dead, staring at Harry as though he’d only just realised he was there. ‘WHAT D’YEH THINK YOU’RE DOIN’, EH?’ he roared, so suddenly that they jumped a foot in the air. ‘YEH’RE NOT TO GO WANDERIN’ AROUND AFTER DARK, HARRY! AN’ YOU TWO! LETTIN’ HIM!’",[]
5462,"Mr Weasley was not wearing wizards' robes but a pair of pinstriped trousers and an old bomber jacket. He turned from Tonks to Harry. 'How are you feeling?' Harry shrugged. 'It'll all be over soon,' Mr Weasley said bracingly. Tn a few hours' time you'll be cleared.'",[]
12796,"“Surprise!” Mrs. Weasley said excitedly as he smiled broadly and walked over to them. “Thought we'd come and watch you. Harry!” She bent down and kissed him on the cheek. “You all right?” said Bill, grinning at Harry and shaking his hand. “Charlie wanted to come, but he couldn't get time off. He said you were incredible against the Horntail.”",[]
5284,"'Arthur!' said Mrs. Weasley, rounding on her husband. 'Arthur, back me up!' Mr Weasley did not speak at once. He took off his glasses and cleaned them slowly on his robes, not looking at his wife. Only when he had replaced them carefully on his nose did he reply.",[]
1479,"He did not know what made him say it, but Harper did a doubletake; he fumbled the Snitch, let it slip through his fingers, and shot right past it. Harry made a great swipe for the tiny, fluttering ball and caught it.",[]
10324,"“Two penalties for Ireland!” shouted Bagman, and the Bulgarian crowd howled with anger. “And Volkov and Vulchanov had better get back on those brooms…yes…there they go…and Troy takes the Quaffle…”",[]
13791,"‘All righ’, you three?’ Hagrid yelled over the heads of the crowd. They waved at him, but had no chance to speak to him because the mass of people around them was shunting them away along the platform. Harry, Ron and Hermione followed the rest of the school out onto a rough mud track, where at least a hundred stagecoaches awaited the remaining students, each pulled, Harry could only assume, by an invisible horse, because when they climbed inside one and shut the door, the coach set off all by itself, bumping and swaying in procession.",[]
3569,"“He remembers!” cried Dedalus Diggle, looking around at everyone. “Did you hear that? He remembers me!” Harry shook hands again and again — Doris Crockford kept coming back for more. A pale young man made his way forward, very nervously. One of his eyes was twitching.",[]
6942,"'… but I bet she'd know what we'd done,' Fred said out of the corner of his mouth. 'If only I hadn't offered to sell her some Puking Pastilles yesterday.' 'We could try the Fever Fudge,' George muttered, 'no one's seen that yet -'",[]
8529,"'Easy,' said George. 'What sort of diversion is it?' asked Ron. 'You'll see, little bro',' said Fred, as he and George got up again. 'At least, you will if you trot along to Gregory the Smarmy's corridor round about five o'clock tomorrow.'",[]
13695,"‘We’ve got it,’ Fred whispered to Harry. ‘We’ve been improving it.’ The badge now read Bighead Boy, Harry forced a laugh, went to give Ron the rat tonic, then shut himself in his room and lay down on his bed.",[]
8290,"Umbridge leapt back from Marietta, waving her hands in the air as though they had been burned. 'I cannot allow you to manhandle my students, Dolores,' said Dumbledore and, for the first time, he looked angry. 'You want to calm yourself, Madam Umbridge,' said Kingsley, in his deep, slow voice. 'You don't want to get yourself into trouble, now.'",[]
